""
-3.0468808414346755,-3.0409988214665686,-3.0351124529149747,-3.0301727996657615,-3.0279958487064116,-3.030553962591406,-3.037413020838909,-3.0432884032371,-3.0413818969941504,-3.0348488205600903,-3.0286417052617054,-3.025977987079597,-3.028522967780413,-3.0344929522244417,-3.039764198648802,-3.0402645427186634,-3.0386999607833642,-3.039541220376562,-3.0425754424684,-3.0465341082851527,-3.047724670789476,-3.041705190177021,-3.0300486266937066,-3.018731806425027,-3.0136595673017554,-3.016175967990459,-3.02266614453891,-3.0290180031925704,-3.0325730265882864,-3.032134979567573,-3.0262482079676847,-3.019037052723437,-3.0159550061469167,-3.017150256699729,-3.02088638935341,-3.026635129524637,-3.033083215196818,-3.0395610766250103,-3.0443660610921164,-3.0446245212317917,-3.0388842813547887,-3.028160431721248,-3.017596328437146,-3.010344708314366,-3.0081538643348393,-3.0129256357263596,-3.0236962772375957,-3.033768509593348,-3.03294376658895,-3.0255443579858294,-3.0307935228560083,-3.0699030319728227,-3.1058759674645167,-3.118094799188299,-3.1303920578763984,-3.168778468463935,-3.219703170532088,-3.2384312309204555,-3.2391754664949515,-3.247211251564573,-3.272337748635988,-3.2863723892590606,-3.2806329926710234,-3.2728371636922544,-3.2754197673114422,-3.285752874417031,-3.292353101238483,-3.2953682615931,-3.2929600275476023,-3.284043451119074,-3.276160267981811,-3.273348090799174,-3.2737442035262054,-3.2750621444949504,-3.2767507921861183,-3.28044223403245,-3.2861525525034025,-3.2956709543424525,-3.3087786230347893,-3.3163058327444483,-3.314684841279875,-3.306550875322518,-3.2969564949281693,-3.2891916673852144,-3.285576298545683,-3.2891325282711605,-3.2978251262762512,-3.305934130782858,-3.3075298896482614,-3.302129087866196,-3.294969766802371,-3.2938216955052244,-3.298509446298536,-3.306081637675276,-3.315776535093229,-3.3235680775214815,-3.327685277549289,-3.3304821396789697,-3.331822826370307,-3.3298554891355314,-3.3228868068472766,-3.3125247851970414,-3.3024181805634933,-3.2953508453868015,-3.293803873701303,-3.29746096107617,-3.302324764439029,-3.3040891942384105,-3.300430971792008,-3.292308895498328,-3.284256932654113,-3.2811859273185586,-3.284622569495485,-3.2927797085620822,-3.3012457536979802,-3.30623925448727,-3.3084746634369084,-3.309484919718604,-3.3096790407705523,-3.3103289381355854,-3.3091780589711934,-3.3027803715627018,-3.2903274930381317,-3.276609363007461,-3.2683072895999254,-3.267712887660398,-3.2729327336487426,-3.2793061879792518,-3.281528497519396,-3.277395597753494,-3.2694335969861887,-3.262223634931898,-3.259809286525039,-3.262994502805401,-3.2697177657590375,-3.277813934121043,-3.28617662524488,-3.294107986021319,-3.3003376093714767,-3.3020655325175516,-3.2963579963068996,-3.284414351885939,-3.2711417137518177,-3.261856774369673,-3.2605778302505257,-3.267018913702244,-3.276187430237992,-3.2818979116878584,-3.27966290438674,-3.2694897157999474,-3.258803993867372,-3.254398336418668,-3.2578372179863386,-3.2670727727355704,-3.277850631913524,-3.286788883914931,-3.292194336547002,-3.2952972787438073,-3.297725834967987,-3.298895615568708,-3.2973501319342953,-3.2920619527143664,-3.283162285724538,-3.274081839870667,-3.269319579578208,-3.2697672178576545,-3.273809732571327,-3.2782758612645138,-3.279231273076272,-3.276622531431011,-3.2738787124562494,-3.273840529974584,-3.2772127393366706,-3.282503132711935,-3.288120395639832,-3.292553883484243,-3.296177287572407,-3.3016457829721233,-3.3086445557078763,-3.3142926710809544,-3.3162525715110602,-3.3112220701047566,-3.2990108035600265,-3.2864020807084584,-3.278079390219366,-3.2758846192003803,-3.2815691530933933,-3.2894149794684893,-3.2922777213348073,-3.2887983309032753,-3.2818686284481746,-3.2760608552376267,-3.2760291938619703,-3.2837939771137306,-3.296519556277903,-3.308660693730479,-3.317732382875306,-3.3234496410446672,-3.3250535783790243,-3.3231058955417208,-3.317805253420648,-3.3088281238257036,-3.2971667175952772,-3.2870596095750786,-3.284186954172264,-3.287495817470334,-3.2933206229933782,-3.2991246115049933,-3.2994855672028978,-3.2937851144635397,-3.2885751984025253,-3.2893242988047113,-3.2966228620223808,-3.306400074120166,-3.315192270147909,-3.321689314835348,-3.3271532651447906,-3.331762080196821,-3.3363194264172567,-3.3403172967103325,-3.3396624653475504,-3.332696109793318,-3.322078261118059,-3.3106504201647518,-3.30211805841173,-3.2992882119039635,-3.3030487498215306,-3.309525191745533,-3.312519883922816,-3.308370493807793,-3.3004448228021266,-3.295178882866087,-3.294627846397974,-3.302103303014178,-3.3175409504720585,-3.3311078168514507,-3.340832731194043,-3.348330444738287,-3.350334811906623,-3.347429692150823,-3.3415373103423756,-3.33127019142474,-3.319766537262221,-3.3126765195996875,-3.312452175916083,-3.3187544271473213,-3.3268582758422607,-3.328196564135119,-3.322318900590224,-3.313480950679361,-3.304504066088499,-3.299470256032156,-3.3007053258113856,-3.3083087444687616,-3.3182197437350593,-3.3268191505685145,-3.3338104883332447,-3.337526914096193,-3.3379746665820145,-3.3372359474825206,-3.335338770377029,-3.3313671587259766,-3.3251650287999173,-3.3185933727097163,-3.3148652042080045,-3.315384244464746,-3.3180136501540103,-3.3196008415846165,-3.3184725443968697,-3.3153301118763165,-3.3128043990678284,-3.3130668617195322,-3.3164208132824147,-3.3223678636540077,-3.3299117399559943,-3.3355972911540235,-3.339623869714182,-3.3449008727868437,-3.351883114555709,-3.3574895497802464,-3.3570587045111937,-3.348931954459993,-3.333672108778866,-3.316622406483078,-3.3077428968640588,-3.3098624368829004,-3.3181487304764863,-3.326507144944224,-3.329454139876442,-3.325269706959041,-3.317571591147183,-3.3141412536112256,-3.3196069595093247,-3.3292662329023983,-3.3400497696132465,-3.350761562115129,-3.358772756070808,-3.3636751674242538,-3.3659493082116283,-3.364213462227574,-3.356231207389853,-3.3434997260490986,-3.332922251955548,-3.3274644181735216,-3.3282423413557796,-3.3344362137294006,-3.3407460392347943,-3.3423960346276917,-3.3387439722358057,-3.3322010144080885,-3.3276633481029476,-3.328779877315121,-3.3360476122199145,-3.3472930207363865,-3.3596981679392286,-3.3675093561911993,-3.369550508775661,-3.3711061102330016,-3.3761725303024486,-3.3831921391753648,-3.3860589921055357,-3.3823512894183683,-3.373053734398055,-3.3616777767864896,-3.3534492820973947,-3.3518556257558494,-3.3565518277965047,-3.365324193488873,-3.3728617714714018,-3.374143811460814,-3.3714694702060273,-3.369056743046107,-3.3694254518826954,-3.372996220818826,-3.3790870719551513,-3.387333945915346,-3.3994294835199836,-3.4124628781964006,-3.420682187926494,-3.4229196674943374,-3.418515553471729,-3.4079243619982513,-3.395149348581757,-3.3860138535650925,-3.384664769599854,-3.3908902322020795,-3.4002544962566192,-3.4062735941273727,-3.4048633504801513,-3.3968109495630534,-3.387457206912897,-3.383795936962989,-3.388738758227734,-3.3993557014615057,-3.408858253904082,-3.414869891204024,-3.4180350313569656,-3.4182084282096437,-3.4173336072264693,-3.4165676014892084,-3.4151104951975695,-3.41197043843503,-3.407223198420154,-3.402582398683146,-3.399907660763545,-3.3996477034189283,-3.4008712433728654,-3.401243901845782,-3.399884940049799,-3.3979951525789014,-3.397539193526671,-3.399932364838482,-3.4052074639472236,-3.4111199207575877,-3.4153709113450716,-3.417961175847476,-3.4204518938250157,-3.4248736603423335,-3.431621075077447,-3.4379460390823526,-3.440340231678399,-3.4373144367935327,-3.4273728093703486,-3.415041402286021,-3.408554445258951,-3.4117032140691146,-3.421507532698838,-3.4308202973020885,-3.434284648881384,-3.4308790967927196,-3.4238522427106215,-3.4182122548511034,-3.418225712352105,-3.4247469701544055,-3.4363943538837702,-3.4488810982534384,-3.4579206620051792,-3.4632174785788568,-3.4653664845880368,-3.4647482689235076,-3.460119866974221,-3.4526566995191423,-3.4458625797387255,-3.4437163212662476,-3.446617910394279,-3.451908270453673,-3.4566459526938083,-3.457756046256093,-3.4543888321822536,-3.448495408645468,-3.444379175824065,-3.4455033425796096,-3.4509864268600214,-3.4593862004805978,-3.4674325357447504,-3.471197695845629,-3.4723373805324647,-3.474218158113686,-3.477543172381587,-3.4819335236468216,-3.48530049206071,-3.484846414008328,-3.478803339541831,-3.4695720394433724,-3.462147553077628,-3.4600035721883495,-3.463143268246551,-3.468614661189166,-3.472650021000222,-3.4734364115504333,-3.4716137501383324,-3.4697155426598343,-3.469878299650671,-3.4727763465051407,-3.4782449788119427,-3.4853548525493254,-3.492876622007424,-3.5006695384814543,-3.507638428809745,-3.5115372059929006,-3.509093368030812,-3.4998325910613586,-3.487162240019237,-3.4751771203554833,-3.4701470572603785,-3.4752619665963884,-3.484440555009442,-3.48989751896909,-3.4871070853832524,-3.478383873247113,-3.4695249015453262,-3.4667192859225766,-3.4736274512643526,-3.4868427584887938,-3.499379286520238,-3.5073746726696653,-3.511088285692031,-3.512395619044641,-3.5119507535483914,-3.511359904359277,-3.510398270086033,-3.50720022605911,-3.502490700838406,-3.4981941628163815,-3.4955275215948998,-3.4955423575272606,-3.497302046836219,-3.4981759278378037,-3.4973650398099236,-3.496220241103324,-3.4962611012617684,-3.4994134115051914,-3.505179350708583,-3.5107368534686225,-3.5144937606816553,-3.5162266327433365,-3.517586734352216,-3.521307280588328,-3.527593777322175,-3.5334426474314586,-3.5350747844715844,-3.5298231028875637,-3.518689095892749,-3.5071918394571666,-3.5014181427727546,-3.503353551417997,-3.5112047687248733,-3.5201750285352897,-3.5249911783852,-3.5231360349214045,-3.516869830249651,-3.5118359844023512,-3.5138218807520927,-3.5221453996989434,-3.532047880421911,-3.5412276659744846,-3.547127056401801,-3.5488275409643357,-3.548383247018089,-3.546016844243759,-3.541781200632781,-3.5399974358951747,-3.5393265312611604,-3.537486301325268,-3.538852105497111,-3.544242653147287,-3.550623522459741,-3.551988478970272,-3.5476679463616883,-3.541656765067853,-3.5394908463957444,-3.543691938959433,-3.552750335269762,-3.5631879922712386,-3.5693602417631283,-3.5690384329998084,-3.5656686352871017,-3.5631896515469617,-3.564923295577217,-3.5711764269899122,-3.5770688194266675,-3.5775535293755736,-3.5718913080348145,-3.5623247286736035,-3.5535555109943573,-3.5499572677732107,-3.551945041141761,-3.5565930596736344,-3.5605117922237968,-3.562047494270037,-3.5616000515555104,-3.561228423767277,-3.5637767679136427,-3.5687813039457605,-3.5730298668151903,-3.5771402167480577,-3.583216548138072,-3.592330386435962,-3.600710033595293,-3.6045866619096545,-3.602173190509153,-3.5927073937773804,-3.580663960447678,-3.572391984052194,-3.5713947329993783,-3.577142987860091,-3.5854971621844625,-3.590884888361667,-3.5893381382797935,-3.582423238285145,-3.5768494024089543,-3.577371307441127,-3.583925137569601,-3.594697151135816,-3.604386451720636,-3.6084392938611556,-3.608059644513909,-3.605752494302319,-3.6033481225289545,-3.602619846439997,-3.6030965234163954,-3.6028728749255023,-3.600984453985453,-3.5988647671250025,-3.598423163115413,-3.5984969198436776,-3.5986887060388524,-3.598728824953646,-3.598830254124458,-3.5992198333933256,-3.600689609719134,-3.6049010499755862,-3.6109403506445394,-3.6162612038883992,-3.61804756512531,-3.616609425532779,-3.6152785290907374,-3.6174873166493295,-3.623836913179165,-3.631345877441338,-3.635178802301552,-3.6319207304587735,-3.6221338899576176,-3.610575589351475,-3.603692060797793,-3.6053775262420986,-3.6145028561047097,-3.6240452849644447,-3.6276938480852428,-3.624574675200125,-3.61780405319423,-3.612637376437032,-3.612667228637484,-3.6179128704940338,-3.6259257081889746,-3.633420994266822,-3.63849465786258,-3.64101494318325,-3.641597481311586,-3.639554732266271,-3.6349387841915837,-3.629456647878924,-3.6244751671903614,-3.623239359803682,-3.6275472544278333,-3.6334208323963493,-3.6371201255371224,-3.636152596197765,-3.6291661957043155,-3.6206483713988007,-3.6170973910428685,-3.6204896651133778,-3.630222303206108,-3.642164930890713,-3.6495430041432977,-3.6497764924578693,-3.645333666098143,-3.6405441584289644,-3.6402366007041156,-3.645087521878539,-3.650693024632904,-3.6512881623638656,-3.6449993909730614,-3.6359291664309756,-3.628287485664817,-3.6256855928659304,-3.629563115899777,-3.635805085301418,-3.6402894613579475,-3.64219609213513,-3.6418538662903837,-3.6407959922116477,-3.6409341347431132,-3.6422935744652776,-3.6440064273615373,-3.6460575957858365,-3.6491777738550626,-3.653969580696745,-3.6595793955939113,-3.663472149560908,-3.6625632593117246,-3.655840013130943,-3.6461404507357544,-3.6380410028884738,-3.6349912008370993,-3.638673848100159,-3.646371715828008,-3.6518413657196094,-3.651722759863584,-3.6465275521244997,-3.6399635583163983,-3.6379198811669093,-3.642790893520748,-3.6518733241009214,-3.6606518560591406,-3.6650253005504396,-3.663934252053191,-3.6591415085238133,-3.6546960998281914,-3.6537429292930934,-3.6548720286377243,-3.654877377327696,-3.652436725560819,-3.649303362333729,-3.646888782555103,-3.645123911207465,-3.6431612359969012,-3.640989123655234,-3.6391772027616147,-3.63864238489988,-3.6411468855150533,-3.6471191046060545,-3.653964620326663,-3.658233555486918,-3.6577479783256353,-3.6532641653014277,-3.6490354535639646,-3.6490490151992825,-3.6539652050828755,-3.65988339409295,-3.6619184705839336,-3.659110559720866,-3.6512504212996504,-3.641724251444627,-3.6366021629375247,-3.63815562728381,-3.644671853176451,-3.652216367314626,-3.655997689139353,-3.6544081831937545,-3.6499136177024303,-3.646509806258761,-3.6470033368067813,-3.6515797516332915,-3.6576843107587527,-3.662965992815259,-3.665864924478778,-3.6658789973328982,-3.6644877847002135,-3.663048760722898,-3.6607670499927627,-3.657393232543545,-3.654158966396996,-3.652777191264124,-3.6545122742584306,-3.658383032569584,-3.661529167040107,-3.661288860298077,-3.657133829811147,-3.651693829616023,-3.6493270893402388,-3.6530436249134626,-3.661602527253792,-3.670424051467484,-3.674930017994283,-3.6726988194145624,-3.6660739320241964,-3.6607704892067563,-3.6605789855266364,-3.665894464292035,-3.6733452393902386,-3.677495638120943,-3.6753434892859485,-3.6677486453549992,-3.658163741408079,-3.6520232289182077,-3.651747484060354,-3.6545832249550747,-3.6591513321771485,-3.6641944637056403,-3.6668094525702273,-3.6680618894034707,-3.669153241161397,-3.6691173434496083,-3.668058180295813,-3.6667441073741536,-3.6661192639767908,-3.6650652622466975,-3.664362396135762,-3.6669458193893005,-3.6678060675704582,-3.6624790053227034,-3.6520243671635724,-3.643255637826794,-3.6416614878498335,-3.647120870799614,-3.657205317878602,-3.665521438939649,-3.6658946954659397,-3.6602636270069366,-3.654357414498305,-3.6532687610374035,-3.658302773966251,-3.666324484449552,-3.671934550819911,-3.6704552738316982,-3.663523120854239,-3.656563232655458,-3.652330305786795,-3.651593915491808,-3.6525474091446366,-3.6543151621784746,-3.6554000818380405,-3.654188162822093,-3.6503666854296855,-3.6466540395170526,-3.6446060324207767,-3.6418404632329286,-3.636998019232734,-3.632142396233454,-3.6319556660136723,-3.6364384128584835,-3.6435839064586766,-3.6515613186603817,-3.6547103263138077,-3.6501212513169135,-3.642630317630008,-3.6345854313062507,-3.629071488025496,-3.632378408508341,-3.6384892327023346,-3.6394244739758204,-3.634677988946809,-3.6267692816020034,-3.6200443438738237,-3.6190665606864494,-3.6229445631917123,-3.6274055347943372,-3.6295633906425087,-3.6280340903319717,-3.623652349246904,-3.6196038957820207,-3.618706329213669,-3.6212732017332288,-3.6248047733229427,-3.626232095177677,-3.625056865820783,-3.6235665083166406,-3.6227428548808547,-3.6208675799345995,-3.6149472066513937,-3.6089786365158236,-3.606047443449687,-3.605129928341756,-3.6075753638635426,-3.6123336474306216,-3.6154135877106137,-3.6142561375065574,-3.6074336242858456,-3.596878069397315,-3.591585119961346,-3.5949858568110544,-3.603681699308752,-3.6136981326432904,-3.6186346088669117,-3.614196305045451,-3.6044673671873424,-3.5957031569545936,-3.592796186137811,-3.597274973303641,-3.604898386180901,-3.6097772742719396,-3.608297210701079,-3.602194054559189,-3.5958568467634455,-3.5916095694969465,-3.588393425261711,-3.5848041965226187,-3.584099761340898,-3.585133329077486,-3.587027399319206,-3.5911712332165626,-3.5946099258529616,-3.594158121408422,-3.590805851357479,-3.5860412919568203,-3.5819062391663827,-3.5815817898510627,-3.5850659194979313,-3.5894575202613312,-3.5919861106088584,-3.589914879837848,-3.5830395358960505,-3.575741120234027,-3.572897948205009,-3.5755565329963073,-3.5810242481891015,-3.58485002872536,-3.585103793727776,-3.5836134286081043,-3.581311446699285,-3.58114689746266,-3.585713896111259,-3.5934210333531214,-3.599570703607431,-3.599663614816933,-3.5951766637519045,-3.591932324709714,-3.5952369364825563,-3.6010176112394072,-3.606099862075138,-3.6105014621682656,-3.613334862578821,-3.6143239175780453,-3.613890239309769,-3.6131743790687594,-3.612210033010453,-3.6107748662756105,-3.609308012079082,-3.60890863105024,-3.6105646765742145,-3.612167527727947,-3.6136250672512356,-3.615000793375536,-3.613014550872734,-3.611650191265646,-3.6156708467053873,-3.618965507978512,-3.623386941394182,-3.632472235463104,-3.6431690441712137,-3.649068374300663,-3.6465962276737205,-3.6391617684644224,-3.6310625278306308,-3.6264448099522513,-3.627966287305452,-3.6326136729169063,-3.6364815568160305,-3.639015532098602,-3.63931280621211,-3.6379840696865333,-3.6385286547636158,-3.642500365803067,-3.6470190314049926,-3.647665807892521,-3.64588947485574,-3.6442462405105234,-3.6440729207883322,-3.6458305123759596,-3.6479208435064727,-3.6488243735511574,-3.6508201767300106,-3.6548478496786156,-3.658712464527187,-3.662567830615316,-3.664769770299312,-3.6627268196928107,-3.6580808239201827,-3.654095086651245,-3.6533065724356995,-3.6576184308222155,-3.6651597163861895,-3.6714528094012344,-3.673026176562688,-3.6717829803713755,-3.672446064944597,-3.6720942092078452,-3.672829472732026,-3.6776870521182943,-3.680617296515303,-3.6805805061342616,-3.6800950030119006,-3.677059674663216,-3.6745897299586066,-3.6762221026262853,-3.678883580481732,-3.6816308124318047,-3.685534242087863,-3.691900803035348,-3.698369416360479,-3.7021608051086297,-3.70398506153182,-3.702058181699276,-3.6956305457467105,-3.688585831548699,-3.6839797896550808,-3.6840491392702512,-3.690715186944688,-3.700102876058371,-3.7062597796174046,-3.706899056315816,-3.7015462660284806,-3.6938586321878972,-3.6908237371078183,-3.6942514180798867,-3.7028880513463696,-3.7155032495528246,-3.722700910890909,-3.7208203474202017,-3.717050531557722,-3.716215336105453,-3.7195604954287127,-3.725008756760695,-3.7279492822862323,-3.7241088103763778,-3.7136298918339286,-3.704565785566194,-3.702213086297432,-3.705170495926824,-3.709821367771469,-3.7136575911620096,-3.716389466688783,-3.7174669593839367,-3.719669119355454,-3.7251957466793026,-3.7287481466113217,-3.7284820473387317,-3.727235017273096,-3.727000366695094,-3.729675128381696,-3.735381749581217,-3.741576696580948,-3.743993539604835,-3.740055380156665,-3.7312631113704313,-3.722170078142259,-3.7187181965363845,-3.725063780833019,-3.7374181382217957,-3.7479620341851128,-3.7531315898149042,-3.752786085570916,-3.7496063752575024,-3.7465556220384135,-3.7464892535174528,-3.7497641351707127,-3.753461942922475,-3.755524159400113,-3.7558130010463016,-3.755060166654551,-3.7558007966085025,-3.759277468223133,-3.7617601132140495,-3.7609725549158277,-3.7574979234217247,-3.7541208313867402,-3.7525411009498004,-3.753532112614545,-3.756856662190347
